"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"423","Officials in Hawaii said that they found the wreckage on Friday of a tourist helicopter that vanished a day earlier… https://t.co/yDrvXWlKIk",FALSE,145,NA,2019-12-28 00:30:08,TRUE,NA,"1210719544450240512",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",46,FALSE,FALSE,NA,NA
"424","The stock market is closing in on its best year in over 2 decades, driven by the Federal Reserve’s interest rate cu… https://t.co/JsKjWOu9YZ",FALSE,270,NA,2019-12-28 00:21:04,TRUE,NA,"1210717263478714368",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",91,FALSE,FALSE,NA,NA
"425","In the U.S., an angioplasty costs $32,000. Elsewhere? Maybe $6,400. New data shows just how much more Americans pay… https://t.co/VAShYyJOmn",FALSE,762,NA,2019-12-28 00:00:09,TRUE,NA,"1210712001749692416",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",445,FALSE,FALSE,NA,NA
"426","Elijah Cummings “always knew that democracy and racism were ideas in direct conflict, and that perfecting one requi… https://t.co/P5Owlr30RA",FALSE,1239,NA,2019-12-27 23:40:04,TRUE,NA,"1210706947063848967",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",395,FALSE,FALSE,NA,NA
"427","Carrie Fisher died 3 years ago today. Revisit her NYT obituary. https://t.co/z95XqCbmJY",FALSE,2337,NA,2019-12-27 23:35:32,FALSE,NA,"1210705805177217024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",426,FALSE,FALSE,NA,NA
"428","She left the homeless shelter system thanks in part to a support program. Now she raises awareness and helps others… https://t.co/kHyCJXOwGy",FALSE,297,NA,2019-12-27 23:30:03,TRUE,NA,"1210704425075040256",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",63,FALSE,FALSE,NA,NA
"429","“The process of meeting and falling in love that you might describe as dating was different for us. We had the inte… https://t.co/bj0njsq3j3",FALSE,214,NA,2019-12-27 23:20:07,TRUE,NA,"1210701924980400136",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",35,FALSE,FALSE,NA,NA
"430","This tomato and white bean soup with lots of garlic recipe makes the most out of just a handful of pantry ingredien… https://t.co/INFuL92oXh",FALSE,367,NA,2019-12-27 23:00:19,TRUE,NA,"1210696941220311040",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",49,FALSE,FALSE,NA,NA
"431","Breaking News: Don Imus, the foulmouthed, confrontational radio host who entertained and offended listeners for nea… https://t.co/Z3LS5T2aHg",FALSE,1477,NA,2019-12-27 22:45:37,TRUE,NA,"1210693244398526466",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",477,FALSE,FALSE,NA,NA
"432","The father of a British man who fought with Kurdish forces in northern Syria was arrested on suspicion of financing… https://t.co/tNvp4Lk9O3",FALSE,145,NA,2019-12-27 22:40:03,TRUE,NA,"1210691843421351936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",56,FALSE,FALSE,NA,NA
"433","What changed for parents in the 2010s? “The way millions of other people’s child-rearing choices and criticisms are… https://t.co/LI3GSWXRx7",FALSE,177,NA,2019-12-26 23:40:08,TRUE,NA,"1210344575379869696",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",50,FALSE,FALSE,NA,NA
"434","Breaking News: Prime Minister Benjamin Netanyahu of Israel was headed to a lopsided victory in his bid to keep cont… https://t.co/ndWqKr3ZiT",FALSE,112,NA,2019-12-26 23:35:40,TRUE,NA,"1210343450715049985",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",55,FALSE,FALSE,NA,NA
"435","Financial firms, keenly aware of the stark ideological differences between the top Democratic candidates and Presid… https://t.co/qIcvLyuxLD",FALSE,95,NA,2019-12-26 23:20:04,TRUE,NA,"1210339524653527040",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",53,FALSE,FALSE,NA,NA
"436","Striking pictures that revealed deeper truths about art and the people who make it, and how we experience it — thes… https://t.co/19vtrT6cYL",FALSE,92,NA,2019-12-26 23:00:07,TRUE,NA,"1210334505287983109",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",29,FALSE,FALSE,NA,NA
"437","Investigators on Thursday interviewed the 14-year-old who New York police believe to have stabbed Tessa Majors, the… https://t.co/7v56n0sFI4",FALSE,191,NA,2019-12-26 22:40:03,TRUE,NA,"1210329454389743622",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",57,FALSE,FALSE,NA,NA
"438","The final solar eclipse of the decade, which produced a stunning and photogenic ""ring of fire"" around the moon, bro… https://t.co/BUYr21V7Vy",FALSE,1044,NA,2019-12-26 22:20:08,TRUE,NA,"1210324440996884483",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",295,FALSE,FALSE,NA,NA
"439","In this quick and spicy weeknight noodle dish, sizzling hot oil is poured over red-pepper flakes, orange peel, crun… https://t.co/uo5PwcUnOP",FALSE,755,NA,2019-12-26 22:00:15,TRUE,NA,"1210319438463025153",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",90,FALSE,FALSE,NA,NA
"440","The intensity of Mexican women's protests against violence has caught government officials off guard. ""These young… https://t.co/Uwrp8ivPgr",FALSE,3046,NA,2019-12-26 21:40:06,TRUE,NA,"1210314367796989953",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",981,FALSE,FALSE,NA,NA
"441","Intermittent fasting is basically just tricking people into eating fewer calories. It is effective, though the best… https://t.co/YZfpDBCTUi",FALSE,439,NA,2019-12-26 21:20:06,TRUE,NA,"1210309336007925774",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",118,FALSE,FALSE,NA,NA
"442","More than 30 prosecutors across the U.S. have said there's evidence that Lamar Johnson, who's been in prison since… https://t.co/2RfhLFIViL",FALSE,223,NA,2019-12-26 21:10:02,TRUE,NA,"1210306801134116864",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",150,FALSE,FALSE,NA,NA
"443","A high court in Turkey has ruled that the country's ban on Wikipedia, which went into place in 2017 after the site… https://t.co/PumY4M9tDc",FALSE,775,NA,2019-12-26 21:00:04,TRUE,NA,"1210304294202859522",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",273,FALSE,FALSE,NA,NA
"444","A U.S. federal investigation has led to accusations that United Automobile Workers leaders spent roughly $1 million… https://t.co/tiMJja1j2R",FALSE,182,NA,2019-12-26 20:40:06,TRUE,NA,"1210299268017381378",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",115,FALSE,FALSE,NA,NA
"445","Worried that it can no longer count on the U.S. to defend it, Saudi Arabia has started talking to its regional enem… https://t.co/yQJRABqrTt",FALSE,422,NA,2019-12-26 20:30:05,TRUE,NA,"1210296748511551491",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",143,FALSE,FALSE,NA,NA
"446","In Opinion

@karaswisher is live, discussing her latest column ""Be Paranoid About Privacy."" https://t.co/tExpigRkBy https://t.co/ATTfnvUMXp",FALSE,57,NA,2019-12-26 20:19:24,FALSE,NA,"1210294057781649418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",8,FALSE,FALSE,NA,NA
"447","One woman put up a Bernie Sanders sign in her yard after hearing him speak in 2015 and has left it there since: ""Wh… https://t.co/1K5wifsPRO",FALSE,663,NA,2019-12-26 20:00:12,TRUE,NA,"1210289227528888321",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",128,FALSE,FALSE,NA,NA
"448","If you don't remember the 2000 Oscars — and even if you do — this is a wild ride.
https://t.co/SgM74eHsLE",FALSE,291,NA,2019-12-26 19:40:03,FALSE,NA,"1210284154853765120",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",47,FALSE,FALSE,NA,NA
"449",".@kurtstreeter first wrote about Isaiah Woods and his battle with mental illness in 2018. Since then, Woods has lef… https://t.co/kd2upfuWEV",FALSE,164,NA,2019-12-26 19:20:05,TRUE,NA,"1210279132262797312",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",42,FALSE,FALSE,NA,NA
"450","Sitting under the Manhattan Bridge at dawn with an expected $90 haul of cans and bottles — 3 nights work — one woma… https://t.co/4WArh0gMSJ",FALSE,387,NA,2019-12-26 19:00:07,TRUE,NA,"1210274106236686336",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",167,FALSE,FALSE,NA,NA
"451","Kate Figes, a feminist writer who explored life after childbirth, marriage, infidelity and more, died in her London… https://t.co/Zkc8OkhOEZ",FALSE,162,NA,2019-12-26 18:40:02,TRUE,NA,"1210269053018935298",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",44,FALSE,FALSE,NA,NA
"452","In Opinion

""Nearly three years into Donald Trump’s presidency, America needs a hard scrub and a deep cleanse,"" wri… https://t.co/Mzj6kY8q9u",FALSE,2252,NA,2019-12-26 18:20:06,TRUE,NA,"1210264034517430272",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",502,FALSE,FALSE,NA,NA
"453","Peter Navarro, President Trump’s top trade adviser, has spent the past 3 years fanning the president’s protectionis… https://t.co/Hs55jLoGXj",FALSE,120,NA,2019-12-26 18:00:03,TRUE,NA,"1210258992255115264",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",56,FALSE,FALSE,NA,NA
"454","Think you know America’s pastime? This test is not for the faint of heart, or the casual fan. See how your knowledg… https://t.co/UwUkgJvBqG",FALSE,115,NA,2019-12-25 13:30:07,TRUE,NA,"1209828671051186182",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",22,FALSE,FALSE,NA,NA
"455","“I just truly love the holidays,” Mariah Carey said. “I know it’s corny, and I don’t care.” https://t.co/nBh5zxXXmJ",FALSE,1551,NA,2019-12-25 13:00:09,FALSE,NA,"1209821128312729605",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",194,FALSE,FALSE,NA,NA
"456","Late one night in Nashville, Taylor Swift got out of bed, stumbled to the piano and wrote a track. See how it becam… https://t.co/LkzEc4yKbx",FALSE,552,NA,2019-12-25 12:30:16,TRUE,NA,"1209813609083219969",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",89,FALSE,FALSE,NA,NA
"457","16.5 in every 100 rented houses in North Charleston, South Carolina faced eviction in 2016. That's about 10 evictio… https://t.co/nmRp858J2g",FALSE,114,NA,2019-12-25 12:00:09,TRUE,NA,"1209806032467353601",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",45,FALSE,FALSE,NA,NA
"458","We’re revealing the 52 places @NYTimesTravel says you should go in 2020 soon. Here’s a look back at the list for th… https://t.co/G82nUxy6Fj",FALSE,266,NA,2019-12-25 11:30:03,TRUE,NA,"1209798456660938752",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",56,FALSE,FALSE,NA,NA
"459","Across Germany, people are worried about the survival of their forests, a natural treasure that is considered part… https://t.co/3vdMZefWwK",FALSE,658,NA,2019-12-25 11:00:10,TRUE,NA,"1209790936689065986",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",221,FALSE,FALSE,NA,NA
"460","The last issue of @NYTmag of the year is always dedicated to remembering some of the artists, innovators and thinke… https://t.co/EquFXtU1nM",FALSE,308,NA,2019-12-25 10:30:07,TRUE,NA,"1209783371926319105",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",111,FALSE,FALSE,NA,NA
"461","Christmas tree farms have been closing down. A trip to Indiana, where many have vanished, revealed a variety of rea… https://t.co/mM1YAz82We",FALSE,136,NA,2019-12-25 10:00:09,TRUE,NA,"1209775832283131904",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",51,FALSE,FALSE,NA,NA
"462","“These people did not come to be chefs; they came to be immigrants, and cooking was the way they made a living.” Ma… https://t.co/J4XWuE5RBi",FALSE,1020,NA,2019-12-25 09:31:06,TRUE,NA,"1209768519707049985",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",221,FALSE,FALSE,NA,NA
"463","Our photo editors pored over 10 years of images, of moments both fresh and faded, to tell the story of the last dec… https://t.co/BbuNx44Xhx",FALSE,540,NA,2019-12-25 09:00:13,TRUE,NA,"1209760749729517568",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",275,FALSE,FALSE,NA,NA
"464","Here are the 10 most influential films of the decade, selected by The New York Times's co-chief film critics https://t.co/lEZV7HU3xs",FALSE,780,NA,2019-12-25 08:30:11,FALSE,NA,"1209753188934529024",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",168,FALSE,FALSE,NA,NA
"465","This year, our readers wanted recipes that were fast and easy without sacrificing a little excitement. Read more ab… https://t.co/F0IGIznkZJ",FALSE,377,NA,2019-12-25 08:00:12,TRUE,NA,"1209745644459610113",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",74,FALSE,FALSE,NA,NA
"466","“I was curious,” she said. “Because I had heard about the cookie wars.”

2 giants of Italian food are locked in a b… https://t.co/DG5P9otRaT",FALSE,655,NA,2019-12-25 07:30:07,TRUE,NA,"1209738076064534528",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",195,FALSE,FALSE,NA,NA
"467","What does the way you speak say about where you're from? If you were raised in the UK or Ireland, answer 25 questio… https://t.co/cBdjBSiL14",FALSE,175,NA,2019-12-25 07:00:06,TRUE,NA,"1209730521103785984",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",45,FALSE,FALSE,NA,NA
"468","From Britain's “Fleabag” to South Korea's “Strong Girl Bong-soon,"" our critic counts down the 30 best international… https://t.co/lhEs1u452X",FALSE,366,NA,2019-12-25 06:30:08,TRUE,NA,"1209722978306600966",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",76,FALSE,FALSE,NA,NA
"469","What we learned in our science reporting in the past year, and what we're still thinking about https://t.co/KfmhM1XNaD",FALSE,161,NA,2019-12-25 06:00:13,FALSE,NA,"1209715452198490113",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",58,FALSE,FALSE,NA,NA
"470","Most of us yearn for a sense of meaning or purpose in life, or maybe we just want to model altruism for our childre… https://t.co/IjvgFG3xct",FALSE,437,NA,2019-12-25 05:30:05,TRUE,NA,"1209707868850708483",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",136,FALSE,FALSE,NA,NA
"471","Japan’s population fell by more than a half-million people as the country’s efforts to shore up its dwindling birth… https://t.co/wz2tkDQqFR",FALSE,544,NA,2019-12-25 05:00:12,TRUE,NA,"1209700346446135298",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",223,FALSE,FALSE,NA,NA
"472","The U.S. recalled its ambassador to Zambia on Monday after he criticized the government for sending a gay couple to… https://t.co/pRmeYBFawU",FALSE,8041,NA,2019-12-25 04:30:07,TRUE,NA,"1209692776646021121",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",4366,FALSE,FALSE,NA,NA
"473","These novels — all 500-plus pages each — are the perfect distraction for the holidays https://t.co/bnhGKG6CIZ",FALSE,471,NA,2019-12-24 02:40:07,FALSE,NA,"1209302707602886656",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",89,FALSE,FALSE,NA,NA
"474","This is the moment a crane tipped over and smashed into a barge off the Galápagos Islands, spilling 600 gallons of… https://t.co/yk5fYyQChz",FALSE,1809,NA,2019-12-24 02:30:04,TRUE,NA,"1209300177749729281",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1387,FALSE,FALSE,NA,NA
"475","Citing a “troubling pattern of abuse and poor treatment” of migrants, the U.S. House Oversight and Reform Committee… https://t.co/gOFDbMWpg2",FALSE,476,NA,2019-12-24 02:20:03,TRUE,NA,"1209297654397755392",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",239,FALSE,FALSE,NA,NA
"476","Wall Street strategists are issuing predictions for 2020. Ignore them, our columnist @jeffsommer says, and invest w… https://t.co/3xs1ULObEO",FALSE,71,NA,2019-12-24 02:00:06,TRUE,NA,"1209292633769689093",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",19,FALSE,FALSE,NA,NA
"477","Baby Yoda is a productivity metaphor — and 8 other trends that tell us about the economy in 2019 https://t.co/kUbG8FnwA5",FALSE,436,NA,2019-12-24 01:40:07,FALSE,NA,"1209287604451057664",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",74,FALSE,FALSE,NA,NA
"478","Nearly 90% of doctoral-degree recipients in the geosciences — which include the study of planet Earth, its oceans,… https://t.co/5IhryBEUFc",FALSE,563,NA,2019-12-24 01:30:08,TRUE,NA,"1209285095632384003",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",210,FALSE,FALSE,NA,NA
"479","Rivian, an electric-vehicle start-up that hopes to take on Tesla, announced Monday that it had received a $1.3 bill… https://t.co/YKMD26WVEt",FALSE,234,NA,2019-12-24 01:20:05,TRUE,NA,"1209282563547844608",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",79,FALSE,FALSE,NA,NA
"480","The Green Bay Packers can secure a division title with a win on Monday Night Football. But a win for the Minnesota… https://t.co/LlH9Xtbqn6",FALSE,42,NA,2019-12-24 01:10:03,TRUE,NA,"1209280040665591808",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",19,FALSE,FALSE,NA,NA
"481","Black residents make up 8% of Los Angeles County, but 42% of its homeless population. Here’s how decades of racism… https://t.co/F36NwHsZPW",FALSE,375,NA,2019-12-24 01:00:09,TRUE,NA,"1209277548405895168",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",209,FALSE,FALSE,NA,NA
"482","A Republican lawmaker in Washington State was accused of engaging in domestic terrorism for backing a standoff on f… https://t.co/POIMePfpph",FALSE,642,NA,2019-12-24 00:37:03,TRUE,NA,"1209271735696216064",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",442,FALSE,FALSE,NA,NA
"483","This story is part of our Long Run series exploring the lives and careers of candidates in the 2020 presidential ra… https://t.co/THJ6nM0778",FALSE,38,"nytimes",2019-12-24 00:23:34,TRUE,"1209267936063606784","1209268343074689026","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",18,FALSE,FALSE,NA,NA
"484","He became mayor anyway. Today, Bloomberg's allies see his campaign for mayor as a proof of concept for his attempt… https://t.co/Op76SYa8FQ",FALSE,101,"nytimes",2019-12-24 00:21:57,TRUE,"1209267468704858112","1209267936063606784","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",25,FALSE,FALSE,NA,NA
